date,id,sent_neg,sent_neu,sent_pos,sent_comp,topic_freq,topic_density
2019-01-12 00:46:23,8625205236692316395,0.022,0.941,0.037,0.6387,5.0,0.019455252918287938
2019-01-12 00:48:22,1986190162814691015,0.005,0.922,0.073,0.9963,8.0,0.012519561815336464
2019-01-12 00:50:01,4234586141253429448,0.032,0.886,0.081,0.9608,1.0,0.0025974025974025974
2019-01-12 00:51:34,2004378816202109127,0.051,0.899,0.05,0.0338,1.0,0.002506265664160401
2019-01-12 00:52:52,2479323204862859437,0.065,0.783,0.152,0.4475,0.0,0.0
2019-01-12 00:53:02,5872029730217674078,0.073,0.819,0.108,-0.1184,0.0,0.0
2019-01-12 00:55:08,5943982446301611609,0.06,0.904,0.036,-0.7081,3.0,0.014285714285714285
2019-01-12 01:03:13,1420420538542660924,0.021,0.885,0.094,0.9407,2.0,0.011695906432748537
2019-01-12 01:03:52,6153641572178918131,0.0,0.912,0.088,0.6249,0.0,0.0
2019-01-12 01:04:00,6285756904216508894,0.014,0.905,0.081,0.9992,0.0,0.0
2019-01-12 01:05:08,8070437505988116814,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 01:08:13,5015005166692072613,0.133,0.786,0.081,-0.974,12.0,0.04067796610169491
2019-01-12 01:12:15,6893700315178778072,0.158,0.786,0.056,-1.0,2.0,0.0004910385465259023
2019-01-12 01:15:40,6626965094848575182,0.059,0.885,0.056,-0.4574,1.0,0.004878048780487805
2019-01-12 01:16:08,3829361530889704647,0.019,0.907,0.074,0.9967,2.0,0.0022497187851518562
2019-01-12 01:24:14,7042217870241876732,0.035,0.844,0.12,0.9991,0.0,0.0
2019-01-12 01:26:39,2932844175705058859,0.0,0.727,0.273,0.9941,0.0,0.0
2019-01-12 01:32:21,1709043890376363442,0.065,0.853,0.082,-0.3927,0.0,0.0
2019-01-12 01:32:31,7653469059208154519,0.051,0.829,0.12,0.4642,0.0,0.0
2019-01-12 01:32:41,2924553795960805299,0.056,0.83,0.114,0.1124,0.0,0.0
2019-01-12 01:32:51,1040105629342103624,0.082,0.804,0.114,-0.0418,0.0,0.0
2019-01-12 01:33:01,5779949402580703408,0.068,0.841,0.091,-0.308,0.0,0.0
2019-01-12 01:33:59,8092466563458446715,0.007,0.883,0.111,0.9869,1.0,0.003861003861003861
2019-01-12 01:34:28,2875051724139342682,0.078,0.838,0.084,0.9313,0.0,0.0
2019-01-12 01:41:00,257810329911956024,0.087,0.79,0.123,0.9291,1.0,0.004
2019-01-12 01:42:15,5161510204331045431,0.02,0.772,0.208,0.9995,1.0,0.002044989775051125
2019-01-12 01:43:05,1603662588903439243,0.023,0.889,0.088,0.9906,2.0,0.004629629629629629
2019-01-12 01:49:38,6495028395787312579,0.03,0.878,0.093,0.9871,1.0,0.003257328990228013
2019-01-12 01:52:11,6351811504935141919,0.051,0.905,0.044,-0.1351,0.0,0.0
2019-01-12 01:52:21,6034263884205245599,0.051,0.905,0.044,-0.1351,0.0,0.0
2019-01-12 01:52:32,3990341267459682850,0.05,0.876,0.074,0.1955,0.0,0.0
2019-01-12 01:52:52,4259197793413144611,0.047,0.912,0.04,-0.1351,0.0,0.0
2019-01-12 01:53:02,5130713687128495710,0.045,0.898,0.058,-0.1331,0.0,0.0
2019-01-12 01:57:24,3785995656103454980,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 02:02:16,350772047603150714,0.038,0.819,0.143,0.9971,0.0,0.0
2019-01-12 02:05:56,2386477629456453197,0.095,0.779,0.126,0.9656,0.0,0.0
2019-01-12 02:10:23,5155556014128312778,0.07,0.869,0.061,-0.9497,1.0,0.0008438818565400844
2019-01-12 02:12:04,3040465842147748068,0.045,0.898,0.058,-0.1331,0.0,0.0
2019-01-12 02:12:14,1040827322886561733,0.045,0.917,0.038,-0.1351,0.0,0.0
2019-01-12 02:12:24,4069840413097402053,0.045,0.898,0.058,-0.1331,0.0,0.0
2019-01-12 02:12:34,5829353959538554764,0.047,0.892,0.061,0.0186,0.0,0.0
2019-01-12 02:12:44,3098361636810044212,0.047,0.892,0.061,0.0186,0.0,0.0
2019-01-12 02:12:54,2754409873668812207,0.045,0.917,0.038,-0.1351,0.0,0.0
2019-01-12 02:16:00,2182265538843858464,0.026,0.905,0.07,0.8853,1.0,0.006060606060606061
2019-01-12 02:19:19,4632332533819926980,0.042,0.903,0.055,-0.5087,2.0,0.012422360248447204
2019-01-12 02:20:25,8717475029664997815,0.0,0.771,0.229,0.9969,2.0,0.008771929824561403
2019-01-12 02:30:00,698539121016254242,0.04,0.865,0.095,0.993,1.0,0.0016835016835016834
2019-01-12 02:30:43,2688958676466771413,0.006,0.914,0.08,0.9786,1.0,0.0024875621890547263
2019-01-12 02:32:04,7862420128216541786,0.051,0.905,0.044,-0.1351,0.0,0.0
2019-01-12 02:32:15,7290640463414953266,0.047,0.912,0.04,-0.1351,0.0,0.0
2019-01-12 02:32:25,1367919621954407442,0.045,0.898,0.058,-0.1331,0.0,0.0
2019-01-12 02:32:35,216684656968195341,0.047,0.912,0.04,-0.1351,0.0,0.0
2019-01-12 02:32:45,6292938623302110763,0.05,0.876,0.074,0.1955,0.0,0.0
2019-01-12 02:32:55,5640857600860412363,0.046,0.859,0.095,0.4352,0.0,0.0
2019-01-12 02:33:05,29610089723773481,0.05,0.876,0.074,0.1955,0.0,0.0
2019-01-12 02:33:16,7253833601270752960,0.047,0.892,0.061,0.0186,0.0,0.0
2019-01-12 02:33:26,5301839103531413483,0.05,0.876,0.074,0.1955,0.0,0.0
2019-01-12 02:33:34,1640898709356618918,0.0,0.739,0.261,0.9941,0.0,0.0
2019-01-12 02:33:36,1274328546945820505,0.045,0.917,0.038,-0.1351,0.0,0.0
2019-01-12 02:42:09,7083856540322922106,0.0,0.862,0.138,0.9793,1.0,0.007751937984496124
2019-01-12 02:42:30,3313897327593286285,0.04,0.83,0.13,0.9978,0.0,0.0
2019-01-12 02:44:00,3821462258162005621,0.033,0.922,0.045,0.5632,3.0,0.013953488372093023
2019-01-12 02:44:34,1852543307172824435,0.05,0.893,0.057,0.6099,1.0,0.0027100271002710027
2019-01-12 02:50:33,4005573790668239605,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 02:51:00,2447373550018018958,0.05,0.883,0.067,0.8589,3.0,0.0063025210084033615
2019-01-12 02:52:29,1874009002564424809,0.032,0.917,0.051,0.0356,0.0,0.0
2019-01-12 02:52:39,4798904822487638750,0.029,0.902,0.069,0.1872,0.0,0.0
2019-01-12 02:52:50,6902742789479386151,0.043,0.881,0.077,0.3265,0.0,0.0
2019-01-12 02:53:00,8175944430736849197,0.031,0.884,0.085,0.3481,0.0,0.0
2019-01-12 02:53:10,8954971518323270450,0.029,0.902,0.069,0.1872,0.0,0.0
2019-01-12 02:53:20,7477713312078181690,0.031,0.884,0.085,0.3481,0.0,0.0
2019-01-12 02:53:30,7634699969450266144,0.029,0.925,0.046,0.0356,0.0,0.0
2019-01-12 02:53:41,3979318052175022268,0.029,0.902,0.069,0.1872,0.0,0.0
2019-01-12 02:54:00,301478435612714182,0.0,0.87,0.13,0.6486,0.0,0.0
2019-01-12 03:00:35,7097631697452689572,0.028,0.896,0.077,0.967,1.0,0.0037174721189591076
2019-01-12 03:02:21,2820783544780120140,0.038,0.915,0.047,0.4019,1.0,0.005076142131979695
2019-01-12 03:03:29,451940478994028192,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 03:12:06,9011286577889228843,0.031,0.884,0.085,0.3481,0.0,0.0
2019-01-12 03:12:17,7452687659240752063,0.029,0.902,0.069,0.1872,0.0,0.0
2019-01-12 03:12:27,5864379132440907963,0.031,0.884,0.085,0.3481,0.0,0.0
2019-01-12 03:12:37,4527979954959333795,0.028,0.929,0.044,0.0356,0.0,0.0
2019-01-12 03:12:47,5911278180477683897,0.029,0.925,0.046,0.0356,0.0,0.0
2019-01-12 03:12:57,5793797878346731728,0.031,0.884,0.085,0.3481,0.0,0.0
2019-01-12 03:14:16,789678517553258288,0.01,0.915,0.076,0.9382,1.0,0.004975124378109453
2019-01-12 03:15:04,927302122594124115,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 03:25:17,3588325242715088996,0.042,0.846,0.112,0.9978,0.0,0.0
2019-01-12 03:32:17,7088809103579425001,0.029,0.902,0.069,0.1872,0.0,0.0
2019-01-12 03:32:27,8096728101799199265,0.029,0.925,0.046,0.0356,0.0,0.0
2019-01-12 03:32:38,4806420043888601688,0.032,0.917,0.051,0.0356,0.0,0.0
2019-01-12 03:32:48,5094596852559683535,0.029,0.902,0.069,0.1872,0.0,0.0
2019-01-12 03:32:58,7311938958475475873,0.028,0.864,0.108,0.5481,0.0,0.0
2019-01-12 03:33:08,8006978723958283122,0.028,0.929,0.044,0.0356,0.0,0.0
2019-01-12 03:36:30,8013386192757898057,0.055,0.724,0.221,0.9985,2.0,0.005847953216374269
2019-01-12 03:38:29,6788781209740688136,0.017,0.883,0.1,0.9916,1.0,0.003076923076923077
2019-01-12 03:42:22,5893187404052342853,0.057,0.862,0.081,0.6675,1.0,0.004672897196261682
2019-01-12 03:52:15,8028687618481308860,0.052,0.892,0.056,-0.308,0.0,0.0
2019-01-12 03:52:31,7264696988966190908,0.04,0.904,0.056,-0.2153,0.0,0.0
2019-01-12 03:52:41,7426721919186257873,0.069,0.879,0.053,-0.3578,0.0,0.0
2019-01-12 03:52:51,1752041884229833027,0.06,0.888,0.052,-0.193,0.0,0.0
2019-01-12 03:53:01,3011011898480658493,0.082,0.878,0.041,-0.6656,0.0,0.0
2019-01-12 03:53:12,2820372468706718071,0.099,0.863,0.038,-0.8383,0.0,0.0
2019-01-12 04:05:00,2499589396573128754,0.035,0.851,0.114,0.9989,1.0,0.001002004008016032
2019-01-12 04:06:33,6168002007934533827,0.067,0.863,0.07,0.1991,2.0,0.002336448598130841
2019-01-12 04:10:00,7366901421802981154,0.046,0.811,0.143,0.9862,1.0,0.0035971223021582736
2019-01-12 04:12:13,7448599543328257058,0.053,0.855,0.092,0.2819,0.0,0.0
2019-01-12 04:12:23,3351539176135395903,0.055,0.906,0.039,-0.3098,0.0,0.0
2019-01-12 04:12:33,7325232262843610887,0.052,0.892,0.056,-0.308,0.0,0.0
2019-01-12 04:12:43,6428099225478197800,0.054,0.887,0.059,-0.1685,0.0,0.0
2019-01-12 04:12:53,2502762101884017115,0.053,0.855,0.092,0.2819,0.0,0.0
2019-01-12 04:13:04,1740984948788779837,0.055,0.906,0.039,-0.3098,0.0,0.0
2019-01-12 04:13:14,4908962079407531326,0.052,0.892,0.056,-0.308,0.0,0.0
2019-01-12 04:13:24,6135668524240511999,0.054,0.887,0.059,-0.1685,0.0,0.0
2019-01-12 04:13:34,6604287816163113086,0.052,0.911,0.037,-0.3098,0.0,0.0
2019-01-12 04:13:44,6831328779325708969,0.055,0.906,0.039,-0.3098,0.0,0.0
2019-01-12 04:14:33,7234621423978581904,0.0,0.739,0.261,0.9941,0.0,0.0
2019-01-12 04:30:29,1086916851059215504,0.004,0.925,0.072,0.991,2.0,0.0033613445378151263
2019-01-12 04:32:09,2545836333496665434,0.052,0.892,0.056,-0.308,0.0,0.0
2019-01-12 04:32:19,3930688300178434767,0.054,0.887,0.059,-0.1685,0.0,0.0
2019-01-12 04:32:29,8136953749517364995,0.055,0.906,0.039,-0.3098,0.0,0.0
2019-01-12 04:32:40,30776006684063315,0.053,0.855,0.092,0.2819,0.0,0.0
2019-01-12 04:32:50,5741470331265947644,0.052,0.892,0.056,-0.308,0.0,0.0
2019-01-12 04:33:00,8413469398666436406,0.052,0.892,0.056,-0.308,0.0,0.0
2019-01-12 04:33:10,184892200845013165,0.065,0.892,0.044,-0.3532,0.0,0.0
2019-01-12 04:33:20,1638963016477125249,0.06,0.886,0.054,-0.3515,0.0,0.0
2019-01-12 04:33:31,6993204201112249841,0.058,0.847,0.095,0.2354,0.0,0.0
2019-01-12 04:35:04,5732568977011602167,0.012,0.921,0.067,0.8997,1.0,0.007352941176470588
2019-01-12 04:49:49,8003698237244380740,0.03,0.844,0.126,0.9999,2.0,0.0009891196834817012
2019-01-12 04:52:13,4181255510868885936,0.044,0.926,0.03,-0.3532,0.0,0.0
2019-01-12 04:52:23,2826311227559196863,0.045,0.915,0.041,-0.3515,0.0,0.0
2019-01-12 04:52:33,1216262064098354767,0.057,0.905,0.038,-0.3532,0.0,0.0
2019-01-12 04:52:43,7722572513660428032,0.08,0.891,0.028,-0.687,0.0,0.0
2019-01-12 04:52:53,4708852642679240549,0.046,0.906,0.048,-0.2173,0.0,0.0
2019-01-12 04:53:04,5776067779691600065,0.053,0.912,0.036,-0.3532,0.0,0.0
2019-01-12 04:59:07,8503275551101509083,0.004,0.925,0.072,0.991,2.0,0.0033613445378151263
2019-01-12 05:00:00,7007835388402445042,0.054,0.864,0.082,0.9662,1.0,0.0017123287671232876
2019-01-12 05:05:11,5201250396331914539,0.016,0.809,0.176,0.9987,0.0,0.0
2019-01-12 05:12:07,9194864194316751636,0.06,0.886,0.054,-0.3515,0.0,0.0
2019-01-12 05:12:17,4191866874031114972,0.057,0.905,0.038,-0.3532,0.0,0.0
2019-01-12 05:12:28,3355840494944047536,0.059,0.88,0.061,-0.2173,0.0,0.0
2019-01-12 05:12:38,3051680723673207507,0.065,0.892,0.044,-0.3532,0.0,0.0
2019-01-12 05:12:48,7705952321494456395,0.071,0.875,0.054,-0.3944,0.0,0.0
2019-01-12 05:12:58,7360138675538995905,0.06,0.886,0.054,-0.3515,0.0,0.0
2019-01-12 05:14:54,7154640474286521314,0.082,0.799,0.119,0.9999,7.0,0.0012159110647906896
2019-01-12 05:15:40,7143785182232201893,0.08,0.782,0.138,0.6745,0.0,0.0
2019-01-12 05:15:41,8581268364959078835,0.127,0.793,0.08,-0.9962,1.0,0.0015772870662460567
2019-01-12 05:30:02,1158423901003096965,0.029,0.879,0.092,0.9196,3.0,0.023622047244094488
2019-01-12 05:32:07,6289020199956283034,0.06,0.9,0.04,-0.3532,0.0,0.0
2019-01-12 05:32:17,8776170535178311054,0.06,0.9,0.04,-0.3532,0.0,0.0
2019-01-12 05:32:28,673742598541289110,0.058,0.847,0.095,0.2354,0.0,0.0
2019-01-12 05:32:38,2860035660335180603,0.063,0.863,0.074,-0.0418,0.0,0.0
2019-01-12 05:32:48,8457477587731101266,0.057,0.905,0.038,-0.3532,0.0,0.0
2019-01-12 05:39:17,4243830298959272347,0.02,0.891,0.089,0.8574,1.0,0.009259259259259259
2019-01-12 05:44:02,889432373487439557,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-12 05:47:01,7199823201382942156,0.034,0.868,0.098,1.0,1.0,8.44095551616443e-05
2019-01-12 05:49:26,8249122686149799279,0.014,0.888,0.098,0.9781,3.0,0.015706806282722512
2019-01-12 05:49:58,6536162219787986773,0.013,0.987,0.0,-0.3382,0.0,0.0
2019-01-12 05:52:06,6397366396265076764,0.023,0.868,0.109,0.746,0.0,0.0
2019-01-12 05:52:17,6201187379586236686,0.023,0.868,0.109,0.746,0.0,0.0
2019-01-12 05:57:25,1582770626247983631,0.045,0.862,0.093,0.9113,4.0,0.03361344537815126
2019-01-12 06:00:00,5843005127632451974,0.07,0.849,0.081,0.6307,1.0,0.002304147465437788
2019-01-12 06:00:00,1860812178783705496,0.072,0.861,0.067,-0.9747,1.0,0.0005589714924538849
2019-01-12 06:00:00,6093563704471209374,0.057,0.851,0.092,0.9847,1.0,0.0018552875695732839
2019-01-12 06:00:49,4545410651959589338,0.032,0.817,0.151,0.9985,0.0,0.0
2019-01-12 06:09:00,8089296229083058786,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-12 06:12:10,3094330732031265106,0.023,0.868,0.109,0.746,0.0,0.0
2019-01-12 06:12:20,469338641941570743,0.023,0.868,0.109,0.746,0.0,0.0
2019-01-12 06:12:31,7016571990485764385,0.104,0.784,0.112,0.2244,0.0,0.0
2019-01-12 06:12:41,6632402406334693305,0.023,0.85,0.127,0.7864,0.0,0.0
2019-01-12 06:28:00,94757204624822886,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 06:30:02,6574046342779791842,0.008,0.945,0.047,0.8483,6.0,0.03529411764705882
2019-01-12 06:30:30,7500579188368562956,0.037,0.963,0.0,-0.2263,0.0,0.0
2019-01-12 06:32:14,5913368145683380024,0.023,0.85,0.127,0.7864,0.0,0.0
2019-01-12 06:32:24,3633448746284858051,0.023,0.85,0.127,0.7864,0.0,0.0
2019-01-12 06:32:34,4695662757080574267,0.018,0.835,0.147,0.8965,0.0,0.0
2019-01-12 06:32:44,6767276377515363692,0.02,0.867,0.113,0.7807,0.0,0.0
2019-01-12 06:32:55,524756889553478258,0.025,0.825,0.15,0.8243,0.0,0.0
2019-01-12 06:36:34,9171866374995722022,0.077,0.866,0.057,-0.9442,1.0,0.002380952380952381
2019-01-12 06:43:46,1019950357044844170,0.042,0.822,0.136,0.9998,1.0,0.0005197505197505198
2019-01-12 06:45:00,319977151339606871,0.069,0.823,0.108,0.976,7.0,0.019021739130434784
2019-01-12 06:52:07,3367618535683505078,0.029,0.892,0.079,0.3481,0.0,0.0
2019-01-12 06:52:17,7340448865826830684,0.026,0.873,0.101,0.5481,0.0,0.0
2019-01-12 06:52:28,8156850625484443542,0.026,0.913,0.061,0.1852,0.0,0.0
2019-01-12 06:52:38,1330651348211743397,0.026,0.913,0.061,0.1852,0.0,0.0
2019-01-12 06:52:48,3519842889135267666,0.026,0.873,0.101,0.5481,0.0,0.0
2019-01-12 06:52:58,5268059127754597206,0.029,0.892,0.079,0.3481,0.0,0.0
2019-01-12 06:53:09,2245446618376196254,0.027,0.908,0.065,0.1872,0.0,0.0
2019-01-12 06:55:11,852515535344103413,0.075,0.826,0.1,0.992,0.0,0.0
2019-01-12 06:57:07,5651240325780738555,0.036,0.909,0.054,0.5391,0.0,0.0
2019-01-12 06:57:07,3936316304344941296,0.036,0.909,0.054,0.5391,0.0,0.0
2019-01-12 06:57:07,2593115728145177373,0.036,0.909,0.054,0.5391,0.0,0.0
2019-01-12 06:57:07,6962752673391954918,0.036,0.909,0.054,0.5391,0.0,0.0
2019-01-12 06:57:07,1831143172367009202,0.036,0.909,0.054,0.5391,0.0,0.0
2019-01-12 06:57:07,3689864477728081317,0.036,0.909,0.054,0.5391,0.0,0.0
2019-01-12 06:57:07,5274383257076419023,0.036,0.909,0.054,0.5391,0.0,0.0
2019-01-12 06:59:54,3451121237006224378,0.061,0.858,0.081,0.9436,1.0,0.0018281535648994515
2019-01-12 07:00:00,5914309762495705059,0.024,0.865,0.111,0.7506,0.0,0.0
2019-01-12 07:00:11,6052397481503812275,0.0,0.912,0.088,0.6249,0.0,0.0
2019-01-12 07:00:48,2653878545164243348,0.032,0.796,0.172,0.9952,0.0,0.0
2019-01-12 07:02:24,5888370000479747691,0.036,0.964,0.0,-0.2263,0.0,0.0
2019-01-12 07:11:55,8170534426262306396,0.046,0.898,0.056,0.6696,11.0,0.0180623973727422
2019-01-12 07:12:08,3651498779844997409,0.027,0.908,0.065,0.1872,0.0,0.0
2019-01-12 07:12:19,3868620152276872276,0.029,0.892,0.079,0.3481,0.0,0.0
2019-01-12 07:12:29,8506758472586818811,0.026,0.873,0.101,0.5481,0.0,0.0
2019-01-12 07:20:52,6091941236164311757,0.084,0.809,0.107,0.9855,0.0,0.0
2019-01-12 07:32:10,4972129069763341084,0.158,0.813,0.029,-0.9269,0.0,0.0
2019-01-12 07:32:21,8264738466114204216,0.018,0.938,0.044,0.1852,0.0,0.0
2019-01-12 07:32:31,950381533796930011,0.046,0.863,0.09,0.5104,0.0,0.0
2019-01-12 07:32:41,4145479204957179034,0.023,0.883,0.094,0.6414,0.0,0.0
2019-01-12 07:32:51,7382431613088919829,0.022,0.919,0.06,0.3481,0.0,0.0
2019-01-12 07:33:01,7146745310354696963,0.053,0.884,0.063,-0.0418,0.0,0.0
2019-01-12 07:33:11,7751271128712985975,0.057,0.871,0.072,-0.2698,0.0,0.0
2019-01-12 07:46:26,4826683494452943017,0.041,0.959,0.0,-0.296,0.0,0.0
2019-01-12 07:50:39,4616067580781501539,0.0,0.912,0.088,0.9641,5.0,0.03164556962025317
2019-01-12 07:52:18,4374912856550907015,0.022,0.913,0.065,0.4287,0.0,0.0
2019-01-12 07:52:28,8407518371967892572,0.023,0.908,0.068,0.4287,0.0,0.0
2019-01-12 07:52:38,8159481638720810057,0.023,0.86,0.117,0.7382,0.0,0.0
2019-01-12 07:52:49,1348925657257959382,0.022,0.895,0.083,0.5315,0.0,0.0
2019-01-12 08:00:00,3034388847511096524,0.052,0.791,0.157,0.9998,2.0,0.0012099213551119178
2019-01-12 08:00:00,2254641500371615977,0.023,0.809,0.168,0.996,0.0,0.0
2019-01-12 08:00:00,6654786166936719582,0.0,0.685,0.315,0.3182,0.0,0.0
2019-01-12 08:02:13,8135216437470868606,0.085,0.814,0.101,0.9079,0.0,0.0
2019-01-12 08:12:18,8258549898566966711,0.023,0.89,0.087,0.5327,0.0,0.0
2019-01-12 08:12:29,6777798594775918771,0.023,0.86,0.117,0.7382,0.0,0.0
2019-01-12 08:16:14,1304125201206471812,0.071,0.827,0.103,0.9953,0.0,0.0
2019-01-12 08:23:00,1322295073722942573,0.022,0.877,0.101,0.9761,0.0,0.0
2019-01-12 08:32:04,4077518724895984333,0.023,0.86,0.117,0.7382,0.0,0.0
2019-01-12 08:32:15,2891371491704394463,0.025,0.901,0.074,0.4287,0.0,0.0
2019-01-12 08:32:25,3564076820392576067,0.024,0.876,0.1,0.6295,0.0,0.0
2019-01-12 08:32:35,4334036969800614635,0.023,0.86,0.117,0.7382,0.0,0.0
2019-01-12 08:32:45,4724374967453647707,0.023,0.89,0.087,0.5327,0.0,0.0
2019-01-12 08:32:55,1627918979364771451,0.022,0.895,0.083,0.5315,0.0,0.0
2019-01-12 08:33:06,7600181787693332802,0.023,0.908,0.068,0.4287,0.0,0.0
2019-01-12 08:33:16,7052196980839841849,0.022,0.895,0.083,0.5315,0.0,0.0
2019-01-12 08:50:45,2414976047669045796,0.015,0.857,0.128,0.97,1.0,0.007518796992481203
2019-01-12 08:52:13,8376916065749312047,0.027,0.908,0.065,0.1852,0.0,0.0
2019-01-12 08:52:24,7133733082884821577,0.03,0.886,0.084,0.3481,0.0,0.0
2019-01-12 08:52:34,1404443280876957757,0.027,0.908,0.065,0.1852,0.0,0.0
2019-01-12 08:56:00,7410762339140093840,0.188,0.771,0.041,-0.9773,0.0,0.0
2019-01-12 09:00:00,5393520279334768477,0.022,0.818,0.16,0.9949,0.0,0.0
2019-01-12 09:00:04,2523349362030951665,0.064,0.893,0.043,-0.9612,1.0,0.001968503937007874
2019-01-12 09:09:41,4042764818774240442,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 09:12:09,2697511254676932968,0.029,0.926,0.046,0.0356,0.0,0.0
2019-01-12 09:12:20,455862690788985353,0.027,0.908,0.065,0.1852,0.0,0.0
2019-01-12 09:12:27,3283755335716967964,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 09:12:30,2571437947796240929,0.03,0.886,0.084,0.3481,0.0,0.0
2019-01-12 09:12:40,1522861376133581256,0.07,0.868,0.062,-0.3944,0.0,0.0
2019-01-12 09:12:50,2390726244777817317,0.029,0.926,0.046,0.0356,0.0,0.0
2019-01-12 09:22:01,6746071185865602361,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 09:32:04,8393538619935187007,0.03,0.886,0.084,0.3481,0.0,0.0
2019-01-12 09:32:14,6392474925934869846,0.028,0.866,0.106,0.5481,0.0,0.0
2019-01-12 09:32:24,8978384226484253697,0.029,0.926,0.046,0.0356,0.0,0.0
2019-01-12 09:32:34,6997451832696542881,0.027,0.908,0.065,0.1852,0.0,0.0
2019-01-12 09:32:44,1370109064251057683,0.027,0.908,0.065,0.1852,0.0,0.0
2019-01-12 09:32:55,3427368584763360310,0.027,0.93,0.043,0.0356,0.0,0.0
2019-01-12 09:37:44,4477766207664473669,0.018,0.913,0.069,0.8167,0.0,0.0
2019-01-12 09:45:08,3736847631667447573,0.01,0.924,0.067,0.8974,1.0,0.007042253521126761
2019-01-12 09:52:12,8576619503355729124,0.027,0.866,0.107,0.59,0.0,0.0
2019-01-12 09:52:22,886063591345877305,0.029,0.885,0.085,0.4078,0.0,0.0
2019-01-12 09:54:08,5327226848764151270,0.088,0.846,0.066,-0.863,1.0,0.0024813895781637717
2019-01-12 10:06:46,8353828109334982349,0.005,0.899,0.096,0.9937,1.0,0.0024752475247524753
2019-01-12 10:12:21,7558033264615928344,0.026,0.903,0.071,0.3361,0.0,0.0
2019-01-12 10:12:31,5697804513515303017,0.03,0.917,0.053,0.1103,0.0,0.0
2019-01-12 10:12:41,2661735710214887055,0.03,0.917,0.053,0.1103,0.0,0.0
2019-01-12 10:12:51,6670946459237647726,0.028,0.924,0.048,0.1103,0.0,0.0
2019-01-12 10:13:02,654546554434337339,0.028,0.902,0.07,0.257,0.0,0.0
2019-01-12 10:22:14,7297320872764758412,0.04,0.867,0.093,0.9821,7.0,0.01907356948228883
2019-01-12 10:27:59,5543571551310966913,0.035,0.907,0.058,0.8955,2.0,0.005
2019-01-12 10:29:23,3566517490772969181,0.04,0.806,0.154,0.9956,1.0,0.0029239766081871343
2019-01-12 10:30:06,7946125659934687335,0.075,0.829,0.096,0.9742,3.0,0.003740648379052369
2019-01-12 10:30:48,3656853322876294765,0.021,0.889,0.09,0.9661,7.0,0.033816425120772944
2019-01-12 10:31:26,1701474155382311268,0.027,0.84,0.133,0.999,1.0,0.001375515818431912
2019-01-12 10:32:09,861319094902742859,0.026,0.928,0.046,0.1103,0.0,0.0
2019-01-12 10:32:20,8062511739554385072,0.026,0.903,0.071,0.3361,0.0,0.0
2019-01-12 10:32:30,1540412610058515881,0.026,0.903,0.071,0.3361,0.0,0.0
2019-01-12 10:49:59,7694968099496725331,0.06,0.826,0.114,0.9549,0.0,0.0
2019-01-12 10:52:06,6336469096160061035,0.107,0.836,0.057,-0.7061,0.0,0.0
2019-01-12 10:52:16,6522679610664185642,0.054,0.905,0.041,-0.2411,0.0,0.0
2019-01-12 10:52:26,7652738935648738327,0.057,0.899,0.044,-0.2411,0.0,0.0
2019-01-12 10:52:37,7993807516903267558,0.057,0.899,0.044,-0.2411,0.0,0.0
2019-01-12 10:52:47,3125126841940904218,0.057,0.878,0.065,-0.0931,0.0,0.0
2019-01-12 11:00:00,4508293817577899242,0.028,0.915,0.057,0.9855,1.0,0.0011723329425556857
2019-01-12 11:00:00,3693327849946511765,0.049,0.875,0.076,0.9868,14.0,0.017114914425427872
2019-01-12 11:00:05,2030238555669255610,0.008,0.871,0.122,0.9985,1.0,0.0016611295681063123
2019-01-12 11:06:40,1542728014982421994,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 11:09:09,8835341329644884616,0.067,0.868,0.065,-0.8382,2.0,0.0030441400304414
2019-01-12 11:10:00,5104406946459445402,0.054,0.848,0.098,0.9696,1.0,0.0026041666666666665
2019-01-12 11:11:37,3353565146557770472,0.0,0.851,0.149,0.9738,1.0,0.0072992700729927005
2019-01-12 11:12:10,6354770469231553109,0.057,0.899,0.044,-0.2411,0.0,0.0
2019-01-12 11:12:21,7095958891730888838,0.054,0.884,0.062,-0.2392,0.0,0.0
2019-01-12 11:12:31,4209709132698515647,0.057,0.899,0.044,-0.2411,0.0,0.0
2019-01-12 11:16:30,8794194453251642650,0.125,0.815,0.06,-0.9969,1.0,0.0014064697609001407
2019-01-12 11:19:54,1264962821229784600,0.0,0.882,0.118,0.9737,1.0,0.0078125
2019-01-12 11:29:07,4004376816766296982,0.132,0.824,0.043,-0.9432,1.0,0.00909090909090909
2019-01-12 11:30:21,5350222879561645572,0.0,0.0,0.0,0.0,0.0,0.0
